id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,genericcolumn1,genericcolumn2,storageLocation,observerUid,processingStatus,duplicateQuantity,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey-dbpk,recordId,references
132572,BOL,1,,Preserved specimen,,146184,146184,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Transkei Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:c1fec251-a611-4843-bfc6-f57ed035c383,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132572
132645,BOL,1,,Preserved specimen,,146258,146258,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa racemosa,26435,(Forssk.) J.Agardh,Caulerpa,racemosa,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Transkei Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:1c4ea62f-a38c-40bc-bdd4-a30ee12abd98,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132645
132742,BOL,1,,Preserved specimen,,146356,146356,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha antennina,37879,(Bory) Kutz.,Chaetomorpha,antennina,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Transkei Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:c2d68bc8-5749-4cdf-aa76-518448910a26,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132742
132798,BOL,1,,Preserved specimen,132798,146413,146413,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha spiralis,37884,Okamura,Chaetomorpha,spiralis,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:d24c498a-428b-4707-9e87-f0e3ead4dcbb,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132798
132819,BOL,1,,Preserved specimen,132819,146437,146437,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Siphonocladaceae,Chamaedoris delphinii,37888,(Har.) Feldmann & Borgesen,Chamaedoris,delphinii,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Transkei Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:3b458653-aac8-400d-affd-4d6b5a7b75a1,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132819
133001,BOL,1,,Preserved specimen,133001,146626,146626,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora rugulosa,37900,G.Martens,Cladophora,rugulosa,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Transkei  Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:dfcf245b-9750-49d4-ae86-83e889c3b677,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133001
133003,BOL,1,,Preserved specimen,133003,146628,146628,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora rugulosa,37900,G.Martens,Cladophora,rugulosa,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:aee859f2-1db8-4d82-bfd5-176805d828fa,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133003
133168,BOL,1,,Preserved specimen,133168,146798,146798,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium capitatum,26559,P.C.Silva,Codium,capitatum,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:889ea934-c277-40d9-b5c6-9f3ffad35aeb,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133168
133210,BOL,1,,Preserved specimen,133210,146841,146841,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium duthieae,26560,P.C.Silva,Codium,duthieae,,,"Stegenga, H",,,,,,,SANPAD expedition,,,106,10/4/2002,2002,10,4,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,"Transkei, Mbotyi.",0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:e4e1ea36-c47c-4a06-9538-a853b87927b3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133210
133367,BOL,1,,Preserved specimen,133367,147000,147000,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium megalophysum,26564,P.C.Silva,Codium,megalophysum,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:67ecc622-94aa-460e-8fd0-5bb14096b27f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133367
133368,BOL,1,,Preserved specimen,133368,147001,147001,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium megalophysum,26564,P.C.Silva,Codium,megalophysum,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:49be0dd1-8321-4af5-8229-3dcd15d7c0cc,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133368
133396,BOL,1,,Preserved specimen,133396,147029,147029,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium pelliculare,26567,P.C.Silva,Codium,pelliculare,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:e9e48f60-19d9-46d7-9385-a756af91d24d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133396
133403,BOL,1,,Preserved specimen,,147036,147036,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium platylobium,26568,Aresch.,Codium,platylobium,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:87b5b429-3d8a-42b6-8bef-991c71611f4e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133403
133405,BOL,1,,Preserved specimen,,147038,147038,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium platylobium,26568,Aresch.,Codium,platylobium,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:78a4db49-ac0a-41fc-901a-c8b1fcd6967d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133405
133407,BOL,1,,Preserved specimen,,147040,147040,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium platylobium,26568,Aresch.,Codium,platylobium,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:88cacbcf-b1d3-4e65-a695-a25bcb753def,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133407
133463,BOL,1,,Preserved specimen,133463,147097,147097,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium stephensiae,26572,C.I.Dickinson,Codium,stephensiae,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:f6e40318-18dd-4462-86ba-f15aae2ab64b,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133463
133551,BOL,1,,Preserved specimen,133551,147185,147185,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium prostratum,26570,Levring,Codium,prostratum,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:1e05642c-4ce8-4970-a3b9-7938ebfe60cb,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133551
133552,BOL,1,,Preserved specimen,133552,147186,147186,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium prostratum,26570,Levring,Codium,prostratum,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:2f5ad6e6-82a2-4def-8b9f-13ac0f670208,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133552
133554,BOL,1,,Preserved specimen,133554,147188,147188,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium prostratum,26570,Levring,Codium,prostratum,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:0f8d88a2-1728-425c-97f0-9bd20779cd8c,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133554
133606,BOL,1,,Preserved specimen,,147240,147240,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Derbesiaceae,Derbesia marina,37917,(Lyngb.) Solier,Derbesia,marina,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:c79c119e-d91c-4c9d-9dba-f2682c6c6912,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133606
133814,BOL,1,,Preserved specimen,,147451,147451,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda cuneata,38032,K.Hering,Halimeda,cuneata,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:abcb13a8-8a37-43a0-8328-7f8ff70ad210,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133814
133878,BOL,1,,Preserved specimen,,147516,147516,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Pseudocodiaceae,Pseudocodium devriesii,38213,Weber Bosse,Pseudocodium,devriesii,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Transkei Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:1ac1c2ee-08d6-4fb7-b53a-d1b7ef04e757,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133878
133880,BOL,1,,Preserved specimen,,147518,147518,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Pseudocodiaceae,Pseudocodium devriesii,38213,Weber Bosse,Pseudocodium,devriesii,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:49b43186-891e-4694-b780-defe0a79fde3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133880
134086,BOL,1,,Preserved specimen,134086,147726,147726,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva rigida,38440,C.Agardh,Ulva,rigida,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:28349157-c02a-4ec4-85ce-ebf932a69ba5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134086
134208,BOL,1,,Preserved specimen,,147848,147848,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/11/2021 0:00,,urn:uuid:04498e77-6828-46e2-b550-49343eecefe1,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134208
134210,BOL,1,,Preserved specimen,,147850,147850,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/11/2021 0:00,,urn:uuid:a70cbe36-03ba-4c7d-947d-ad1e7f3c2fe5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134210
134365,BOL,1,,Preserved specimen,,148005,148005,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Valoniaceae,Valonia macrophysa,38447,Kutz.,Valonia,macrophysa,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mbotyi,0,,-31.46889,29.73472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:b05e3133-b429-40aa-804e-5d6e9579c140,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134365
144739,BOL,1,,Preserved specimen,144739,158543,158543,Plantae,Spermatophyta,Eudicots,Asterales,Asteraceae,Senecio madagascariensis,28568,Poir.,Senecio,madagascariensis,,,,,,,,,,"Holtkamp, RH",,,s.n.,3/27/1996,1996,3,27,,,,,CSIRO Biological Control Unit Experimental Research Material. 31°24'S 152°16'E. Occasional herb to 50 cm high. Flower heads yellow. Roadside weed in basallt on edge of steep slope. 19-22 involucral bracts. (Duplicate to CANB.NSW Australia; TARCH No.5446),,,,,,,,,,0,,,,,,,AUS,,,,,"Australia, New South Wales, Mount Seaview",0,,-31.4,152.26666,,0,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,11/16/2021 14:22,11/16/2021 14:22,,urn:uuid:5c1cca88-a35c-4e79-8456-fa1d45e6c2a7,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=144739
174179,BOL,1,,Preserved specimen,174179,206589,206589,Plantae,Spermatophyta,Eudicots,Ericales,Ericaceae,Erica abbottii,41316,E.G.H.Oliv.,Erica,abbottii,,,,,,,,,,"Grieve, K.W.",,,2317,2/13/2017,2017,2,13,,,,,"Base of rocks, in repeatedly burnt & grazed grassland, occasionally moist (longer stems in longer grass). In full sun.",,"Stunted herb with woody stems c. 150 mm tall (others elongating into soft, slender, red stems). Flowers white, in small clusters. Leaves with hairy margins.",,,,,,,,0,,,,,,,South Africa,Eastern Cape,Lusikisiki,,Ingquza Hill,"Local municipality, Msikaba south road reserve.",0,,-31.32498,29.75943,,,,,,,,,474,474,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:17676512-9bb1-4ba7-8e83-d561d5c1848d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=174179
132399,BOL,1,,Preserved specimen,,146009,146009,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,33636,,,,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/11/2021 0:00,,urn:uuid:df5328ab-b54d-4426-8165-c70f1b11442d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132399
132400,BOL,1,,Preserved specimen,,146010,146010,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,33636,,,,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/11/2021 0:00,,urn:uuid:0fd7a245-38a1-4623-afb2-fe3e44e70ab6,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132400
132517,BOL,1,,Preserved specimen,,146128,146128,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:193c5fd3-eb30-449d-8a82-4470fff9a21a,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132517
132574,BOL,1,,Preserved specimen,,146186,146186,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati Gwe gwe,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:87d2a9c1-f4f5-435c-b2c0-fc7f93c7f90e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132574
132637,BOL,1,,Preserved specimen,,146250,146250,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa racemosa var. zeyheri,115836,(Kutz.) Weber Bosse,Caulerpa,racemosa,var.,zeyheri,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati Gwe gwe,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:ac0758df-c2df-4503-8c2f-501e8735e305,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132637
132638,BOL,1,,Preserved specimen,,146251,146251,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa racemosa,26435,(Forssk.) J.Agardh,Caulerpa,racemosa,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati Gwe gwe,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:0dc8ead0-9ab0-43a8-9d1d-a19d2f058fa7,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132638
132646,BOL,1,,Preserved specimen,,146259,146259,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa racemosa var. zeyheri,115836,(Kutz.) Weber Bosse,Caulerpa,racemosa,var.,zeyheri,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:236f4098-6af3-43a5-bb30-f3c1c3d808c4,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132646
132692,BOL,1,,Preserved specimen,,146305,146305,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa racemosa,26435,(Forssk.) J.Agardh,Caulerpa,racemosa,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati Gwe gwe,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:66aba943-ed27-4e5d-9c3e-3028f56f5f83,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132692
132743,BOL,1,,Preserved specimen,,146357,146357,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha antennina,37879,(Bory) Kutz.,Chaetomorpha,antennina,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:883b0d3b-cfe3-4306-89b4-cf2b55e9128a,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132743
132744,BOL,1,,Preserved specimen,,146358,146358,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha antennina,37879,(Bory) Kutz.,Chaetomorpha,antennina,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:b451b94f-eee3-4041-a20e-ffe05755a1d6,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132744
132745,BOL,1,,Preserved specimen,,146359,146359,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha antennina,37879,(Bory) Kutz.,Chaetomorpha,antennina,,,,,,,,cf.,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati Gwe gwe,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:3279bded-7b28-42cf-a72c-8433e3dc8d6f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132745
132799,BOL,1,,Preserved specimen,132799,146414,146414,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha spiralis,37884,Okamura,Chaetomorpha,spiralis,,,,,,,,,,SANPAD expedition,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Mkambati,0,,-31.31944,29.97278,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:cde4d105-3428-48b5-a0b2-6ff739dfc921,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132799
